Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance,Orderd_hour,Orderd_minute,Orderd_picked_hour,Orderd_picked_minute
4.5,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,4.56,21.0,45.0,21.0,30.0
4.6,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,24,9.44,21.0,15.0,21.0,25.0
4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,13.97,19.0,50.0,19.0,35.0
4.6,Stormy,High,2,Buffet,electric_scooter,,No,Metropolitian,26,6.21,14.0,45.0,14.0,30.0
4.2,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,31,19.76,17.0,55.0,18.0,10.0
4.8,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,28,5.96,16.0,40.0,16.0,45.0
4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,Yes,Metropolitian,43,12.44,23.0,10.0,23.0,20.0
5.0,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,3.06,10.0,55.0,11.0,10.0
4.8,Windy,High,2,Drinks,scooter,2.0,No,Metropolitian,33,1.55,11.0,35.0,11.0,50.0
4.9,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,24,13.58,17.0,30.0,17.0,45.0
4.9,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28,1.56,11.0,50.0,11.0,35.0
4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.07,9.0,35.0,9.0,40.0
4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29,9.08,20.0,45.0,20.0,30.0
4.9,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,7.68,23.0,40.0,23.0,55.0
4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,14,7.66,22.0,10.0,22.0,15.0
4.4,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,46,13.97,20.0,50.0,21.0,5.0
5.0,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,23,16.38,17.0,40.0,17.0,55.0
4.2,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,8.94,19.0,15.0,19.0,30.0
4.1,Fog,Jam,1,Drinks,scooter,0.0,No,Urban,41,12.46,21.0,30.0,21.0,35.0
4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,10.87,23.0,25.0,23.0,35.0
4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,20,1.55,9.0,25.0,9.0,35.0
4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,41,16.85,23.0,15.0,23.0,30.0
4.5,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,19.04,21.0,35.0,21.0,50.0
4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,16.85,22.0,0.0,22.0,15.0
4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,10.71,23.0,55.0,23.0,40.0
4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,16.37,22.0,55.0,23.0,10.0
4.5,Fog,Medium,0,Snack,motorcycle,2.0,Yes,,45,12.07,17.0,25.0,17.0,30.0
5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,1.51,9.0,35.0,9.0,50.0
5.0,Windy,Low,2,Snack,scooter,0.0,No,Urban,16,7.86,23.0,25.0,23.0,35.0
4.9,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,25,8.94,17.0,55.0,18.0,10.0
4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,Urban,41,10.42,21.0,10.0,21.0,15.0
4.5,Windy,Low,1,Drinks,scooter,0.0,No,Urban,10,10.44,22.0,30.0,22.0,40.0
4.8,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,15,6.29,16.0,45.0,16.0,30.0
5.0,Sunny,High,0,Snack,motorcycle,0.0,No,Urban,21,6.23,13.0,55.0,13.0,40.0
4.6,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22,9.32,17.0,15.0,17.0,30.0
4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,1.49,9.0,45.0,9.0,55.0
4.9,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Urban,15,5.96,15.0,45.0,15.0,50.0
4.6,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25,7.65,20.0,35.0,20.0,50.0
4.5,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20,9.17,17.0,35.0,17.0,50.0
4.7,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,28,1.51,10.0,10.0,10.0,15.0
5.0,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,24,1.54,11.0,45.0,11.0,30.0
4.9,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,17,3.11,8.0,35.0,8.0,40.0
4.6,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,16,7.55,18.0,20.0,18.0,25.0
5.0,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,16,7.65,18.0,15.0,18.0,20.0
4.4,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,39,19.97,20.0,30.0,20.0,35.0
4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,10.81,21.0,25.0,21.0,30.0
4.7,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Urban,15,3469.2,19.0,30.0,19.0,45.0
4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,14,3.12,8.0,45.0,8.0,30.0
5.0,Sandstorms,Jam,1,Meal,scooter,,No,Metropolitian,30,9.36,20.0,55.0,21.0,10.0
4.5,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21,8.94,21.0,10.0,21.0,20.0
4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,,43,13.97,23.0,55.0,23.0,40.0
4.6,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,15,1.55,9.0,20.0,9.0,25.0
4.6,Stormy,High,2,Drinks,electric_scooter,1.0,No,,25,3.02,11.0,15.0,11.0,30.0
4.9,Sunny,High,1,Meal,motorcycle,1.0,No,Urban,19,1.54,11.0,40.0,11.0,45.0
4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,1.57,9.0,40.0,9.0,45.0
4.7,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,12,13.79,22.0,55.0,23.0,10.0
4.7,Sunny,Jam,1,Meal,scooter,1.0,No,Urban,19,4.66,21.0,50.0,22.0,5.0
5.0,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,10,10.87,23.0,45.0,23.0,55.0
4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,,17,7.66,18.0,45.0,18.0,55.0
4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,12,9.19,18.0,35.0,18.0,45.0
4.7,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,28,10.43,17.0,20.0,17.0,25.0
4.8,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29,19.88,18.0,40.0,18.0,50.0
4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,7.33,18.0,30.0,18.0,45.0
4.7,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,16,13.97,21.0,50.0,21.0,35.0
4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,7.86,18.0,10.0,18.0,20.0
4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,14.15,21.0,0.0,21.0,15.0
4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,23,6.04,16.0,55.0,17.0,5.0
4.7,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,17,1.51,8.0,35.0,8.0,40.0
4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,13.83,21.0,10.0,21.0,25.0
4.5,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,22,12.12,21.0,40.0,21.0,50.0
5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,11,1.52,10.0,10.0,10.0,15.0
4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,16.38,17.0,40.0,17.0,45.0
5.0,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,15,4.61,18.0,50.0,19.0,5.0
4.4,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,12.1,19.0,55.0,20.0,10.0
5.0,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,20,19.36,19.0,30.0,19.0,35.0
4.1,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,33,13.79,17.0,35.0,17.0,45.0
4.7,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31,8.93,21.0,25.0,21.0,40.0
4.8,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,4.53,22.0,40.0,22.0,45.0
4.7,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Urban,21,16.38,20.0,25.0,20.0,35.0
5.0,Fog,Jam,2,Drinks,motorcycle,3.0,Yes,Metropolitian,45,13.77,20.0,15.0,20.0,30.0
4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,17.08,22.0,25.0,22.0,30.0
4.8,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,23,9.35,20.0,45.0,20.0,50.0
5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,28,4.59,22.0,25.0,22.0,40.0
4.6,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,27,7.77,19.0,10.0,19.0,25.0
4.5,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,39,10.88,22.0,50.0,22.0,35.0
4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,13.99,23.0,15.0,23.0,25.0
5.0,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,31,7.6,18.0,30.0,18.0,45.0
4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,9.12,22.0,30.0,22.0,45.0
4.9,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,3.11,10.0,55.0,11.0,10.0
,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,4709.08,21.0,25.0,21.0,40.0
5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,4.67,18.0,25.0,18.0,40.0
4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,4.66,22.0,40.0,22.0,45.0
4.2,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,31,3.12,8.0,55.0,9.0,5.0
5.0,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16,2.98,9.0,50.0,9.0,55.0
4.3,Windy,Medium,1,Snack,scooter,2.0,No,Metropolitian,38,19.37,17.0,30.0,17.0,35.0
4.9,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,22,1.51,8.0,55.0,9.0,10.0
4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,4.63,23.0,40.0,23.0,45.0
4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,23,7.66,23.0,15.0,23.0,30.0
4.8,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,7.77,19.0,10.0,19.0,25.0
4.5,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,4.72,20.0,55.0,20.0,40.0
,,,3,Drinks,scooter,1.0,No,Urban,16,6.22,15.0,5.0,15.0,20.0
4.6,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,16,10.76,18.0,15.0,18.0,30.0
5.0,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,6.21,14.0,45.0,14.0,50.0
3.5,Windy,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,41,14.02,20.0,40.0,20.0,45.0
4.8,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,22,16.79,20.0,15.0,20.0,25.0
4.6,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Urban,16,7.76,19.0,45.0,19.0,30.0
,Fog,Low,2,Drinks,electric_scooter,1.0,No,Urban,18,3.02,9.0,20.0,9.0,35.0
4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,6.08,15.0,10.0,15.0,15.0
4.6,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,12.42,18.0,15.0,18.0,30.0
4.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,13.68,19.0,35.0,19.0,45.0
4.5,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,26,3.11,8.0,25.0,8.0,35.0
4.7,Windy,High,2,Drinks,scooter,0.0,No,Metropolitian,22,1.55,11.0,35.0,11.0,50.0
5.0,Sunny,Jam,0,Meal,motorcycle,2.0,No,Urban,40,19.37,21.0,55.0,22.0,10.0
4.6,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,6.12,15.0,10.0,15.0,15.0
4.8,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,6.21,13.0,55.0,13.0,40.0
4.5,Windy,Low,1,Drinks,scooter,0.0,,,11,1.57,9.0,35.0,9.0,40.0
,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.47,19.0,55.0,20.0,10.0
4.5,Windy,Medium,2,Snack,motorcycle,1.0,No,,20,7.65,18.0,30.0,18.0,45.0
4.8,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,45,13.68,21.0,0.0,21.0,15.0
4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,11.92,23.0,0.0,23.0,15.0
4.7,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,27,3.15,11.0,45.0,11.0,50.0
4.1,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,32,20.85,19.0,25.0,19.0,35.0
4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,11.92,23.0,35.0,23.0,50.0
4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.61,20.0,30.0,20.0,40.0
4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.54,22.0,15.0,22.0,30.0
4.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,27,7.76,19.0,30.0,19.0,45.0
4.6,Sunny,High,1,Meal,motorcycle,0.0,No,Urban,10,3.11,11.0,55.0,12.0,10.0
4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,16.72,22.0,50.0,23.0,5.0
4.1,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,33,6.13,15.0,10.0,15.0,20.0
4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,12.36,21.0,25.0,21.0,30.0
4.5,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,42,3.07,11.0,35.0,11.0,45.0
4.3,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,32,10.91,18.0,50.0,19.0,5.0
4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,1.55,8.0,55.0,8.0,40.0
4.8,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,21,17.08,17.0,10.0,17.0,15.0
4.8,Sandstorms,Low,2,Meal,scooter,0.0,No,Urban,16,13.79,22.0,25.0,22.0,30.0
4.7,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,7.76,20.0,20.0,20.0,25.0
4.1,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,31,17.14,18.0,25.0,18.0,30.0
4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,22,7.65,20.0,25.0,20.0,30.0
4.0,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,6.06,13.0,55.0,14.0,5.0
4.9,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,11,3.06,8.0,50.0,9.0,5.0
4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,10.43,17.0,55.0,18.0,10.0
4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,19.67,17.0,45.0,17.0,30.0
4.1,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,32,3.03,11.0,40.0,11.0,45.0
5.0,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,4.48,23.0,25.0,23.0,35.0
4.5,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,20,19.69,23.0,40.0,23.0,45.0
4.8,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,13.77,22.0,55.0,23.0,10.0
4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,3.06,9.0,10.0,9.0,25.0
4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,4.61,17.0,15.0,17.0,30.0
4.7,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,9.35,23.0,55.0,23.0,40.0
4.7,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Urban,30,4.56,20.0,25.0,20.0,40.0
4.2,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,10.43,20.0,15.0,20.0,30.0
1.0,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,27,4.66,21.0,35.0,21.0,50.0
4.3,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,9.12,18.0,45.0,18.0,55.0
4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,12,8.81,22.0,30.0,22.0,45.0
,,,3,Snack,scooter,0.0,No,Metropolitian,54,17743.52,19.0,50.0,20.0,5.0
4.6,Cloudy,Low,0,Meal,motorcycle,,No,Metropolitian,23,1.55,8.0,15.0,8.0,20.0
4.9,Sandstorms,Jam,1,Meal,scooter,,No,Metropolitian,28,12.26,21.0,55.0,22.0,10.0
4.9,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,26,1.56,11.0,25.0,11.0,30.0
4.6,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,6.23,17.0,0.0,17.0,15.0
4.6,Sunny,Low,2,Meal,scooter,1.0,No,,27,16.64,22.0,15.0,22.0,30.0
5.0,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,,36,11.92,20.0,10.0,20.0,15.0
4.2,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,31,3.12,11.0,40.0,11.0,50.0
4.7,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,27,7.76,21.0,55.0,22.0,10.0
4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,1.49,9.0,35.0,9.0,50.0
4.1,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,9.22,21.0,45.0,21.0,50.0
4.5,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,16,10.43,23.0,30.0,23.0,35.0
5.0,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,42,13.79,21.0,20.0,21.0,35.0
4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,23,9.06,20.0,10.0,20.0,15.0
5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,1.54,10.0,15.0,10.0,20.0
4.9,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,4.66,17.0,10.0,17.0,15.0
4.3,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,10.88,20.0,40.0,20.0,50.0
4.8,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Urban,11,7.86,17.0,25.0,17.0,30.0
5.0,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,17.3,20.0,55.0,21.0,5.0
4.8,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,26,20.18,21.0,40.0,21.0,50.0
4.9,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,21,7.79,18.0,35.0,18.0,50.0
4.6,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,22,17.1,23.0,30.0,23.0,45.0
5.0,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,12,4.47,22.0,45.0,22.0,30.0
4.5,Windy,High,1,Meal,scooter,0.0,No,Urban,24,6.08,12.0,25.0,12.0,30.0
4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,15,19.09,20.0,50.0,21.0,5.0
4.9,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,42,20.85,19.0,50.0,19.0,35.0
4.8,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,12.1,17.0,40.0,17.0,55.0
4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,1.53,11.0,30.0,11.0,35.0
4.7,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,10,3.07,9.0,20.0,9.0,25.0
4.7,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,38,10.88,19.0,30.0,19.0,45.0
4.8,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,18,17.1,17.0,35.0,17.0,50.0
5.0,Stormy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,53,10.91,19.0,15.0,19.0,25.0
4.9,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,20,6.04,12.0,55.0,13.0,5.0
3.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,33,16.72,22.0,20.0,22.0,30.0
4.1,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,37,6.15,16.0,45.0,16.0,55.0
4.0,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,31,13.58,18.0,55.0,19.0,10.0
4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,51,19.98,20.0,35.0,20.0,40.0
5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,9.18,22.0,55.0,22.0,40.0
4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,6.05,16.0,25.0,16.0,40.0
4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,25,9.35,22.0,30.0,22.0,40.0
4.5,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,7.76,23.0,10.0,23.0,25.0
4.9,Cloudy,Jam,1,Drinks,scooter,3.0,No,Urban,47,20.44,20.0,0.0,20.0,15.0
4.1,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33,13.97,18.0,35.0,18.0,40.0
4.5,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,23,19.69,22.0,10.0,22.0,15.0
4.9,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,1.51,10.0,30.0,10.0,45.0
4.5,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Urban,11,12.23,17.0,10.0,17.0,15.0
5.0,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42,10.71,21.0,40.0,21.0,55.0
4.7,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,20,13.97,23.0,45.0,23.0,30.0
4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,13,4.59,19.0,50.0,19.0,35.0
4.8,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,49,10.6,18.0,35.0,18.0,40.0
4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31,8.94,23.0,10.0,23.0,20.0
4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,11.92,22.0,45.0,22.0,50.0
5.0,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,21,2.98,11.0,55.0,12.0,10.0
5.0,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,3.06,8.0,20.0,8.0,35.0
4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,10.64,23.0,50.0,23.0,35.0
4.9,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,26,12.1,23.0,55.0,23.0,40.0
4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,12.58,19.0,55.0,19.0,40.0
4.2,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,34,9.19,21.0,25.0,21.0,35.0
5.0,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,29,12.29,20.0,30.0,20.0,45.0
,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,19,9.08,21.0,20.0,21.0,35.0
4.3,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,34,12.42,22.0,50.0,23.0,5.0
4.1,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50,19.66,21.0,20.0,21.0,25.0
4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,13.97,22.0,45.0,22.0,50.0
4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,5665.32,16.0,40.0,16.0,50.0
4.9,Fog,Medium,0,Meal,motorcycle,,No,Metropolitian,40,10.82,18.0,35.0,18.0,40.0
4.8,Fog,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,18,4.72,17.0,10.0,17.0,20.0
4.9,Stormy,Low,2,Snack,motorcycle,0.0,No,Urban,19,12.26,22.0,25.0,22.0,30.0
4.6,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21,7.55,20.0,20.0,20.0,30.0
4.3,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,12.43,21.0,55.0,21.0,40.0
4.6,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,30,13.22,19.0,20.0,19.0,25.0
4.1,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,12.42,21.0,10.0,21.0,20.0
5.0,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,21,4.66,21.0,15.0,21.0,30.0
4.7,Stormy,Low,2,Drinks,motorcycle,,No,Metropolitian,24,12.42,23.0,15.0,23.0,30.0
4.9,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,25,20.18,21.0,40.0,21.0,45.0
4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,14.15,18.0,20.0,18.0,25.0
4.5,Sandstorms,Medium,1,Meal,motorcycle,,No,Metropolitian,20,17.3,17.0,20.0,17.0,25.0
4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,12.16,21.0,20.0,21.0,35.0
4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,7.55,19.0,15.0,19.0,25.0
4.2,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,7.33,21.0,30.0,21.0,40.0
4.6,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,2.94,10.0,55.0,11.0,10.0
4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,3.15,9.0,55.0,10.0,5.0
4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,16,16.41,22.0,50.0,22.0,35.0
